Name,Scores,Questions,link,title,cc
,,,http://books.uc.pt/book?book=817,Nexo de Causalidade e Estado Anterior na Avaliação Médico-Legal do Dano Corporal,1.0
,,,http://books.uc.pt/book?book=690,A água como património: experiências de requalificação das cidades com água e das paisagens fluviais,1.0
,,,http://books.uc.pt/book?book=691,"A coleção de vasos gregos do instituto Gómez-Moreno: Fundação Rodríguez-A Costa, Granada",1.0
,,,http://books.uc.pt/book?book=702,"Arquéstrato, Iguarias do Mundo Grego: guia gastronómico do Mediterrâneo Antigo",1.0
,,,http://books.uc.pt/book?book=713,Cosmópolis mobilidades culturais às origens do pensamento antigo,1.0
,,,http://books.uc.pt/book?book=720,"Estrabão, Geografia Livro III",1.0
,,,http://books.uc.pt/book?book=721,"Estrutura, personagens e enganos: introdução à leitura de As Báquides de Plauto",1.0
,,,http://books.uc.pt/book?book=728,"História da Diocese de Viseu, Vol. I, II e III",0.0
,,,http://books.uc.pt/book?book=734,Manual de genética médica,1.0
,,,http://books.uc.pt/book?book=747,Redes culturais nos primórdios da Europa. 2400 Anos da Fundação da Academia de Platão,1.0
,,,http://books.uc.pt/book?book=751,"Teofrasto, História das plantas: tradução portuguesa, com introdução e anotação",1.0
,,,http://books.uc.pt/book?book=752,Terramoto de Lisboa de 1755,1.0
,,,http://books.uc.pt/book?book=695,A Faculdade de Direito de Coimbra em Retrospectiva,1.0
,,,http://books.uc.pt/book?book=700,Adília Lopes,1.0
,,,http://books.uc.pt/book?book=704,Bénédicte Houart,1.0
,,,http://books.uc.pt/book?book=729,História e ficção em Paul Ricoeur e Tucídides,1.0
,,,http://books.uc.pt/book?book=736,Manuel António Pina,1.0
,,,http://books.uc.pt/book?book=741,Patrimónios alimentares aquém e além-mar,1.0
,,,http://books.uc.pt/book?book=855,"Tempo, mythos e praxis: o diálogo entre Ricoeur, Agostinho e Aristóteles",1.0
,,,http://books.uc.pt/book?book=698,A Linguagem na Pólis,1.0
,,,http://books.uc.pt/book?book=740,"Opera Omnia. Tomo I. Manuel Pimenta, S. J.",1.0
,,,http://books.uc.pt/book?book=708,Cadernos da Mediapolis [M2],1.0
,,,http://books.uc.pt/book?book=716,Do Minho ao Mandovi: Um estudo sobre o pensamento colonial de Norton de Matos,1.0
,,,http://books.uc.pt/book?book=730,Interdisciplinaridade e Universidade,1.0
,,,http://books.uc.pt/book?book=756,Vida da Faculdade de Letras 2015-2016,1.0
,,,http://books.uc.pt/book?book=689,A actualidade da pedagogia de João de Deus,1.0
,,,http://books.uc.pt/book?book=711,"Compaixão, expiação e indiferença do Estado: notas sobre a tragédia de Entre-os-Rios",1.0
,,,http://books.uc.pt/book?book=717,Enseñar español en la actualidad: contribuciones didácticas,1.0
,,,http://books.uc.pt/book?book=719,Estética da comunicação musical - a improvisação,0.0
,,,http://books.uc.pt/book?book=725,"Geografia, cultura e riscos: livro de homenagem ao Prof. Doutor António Pedrosa",1.0
,,,http://books.uc.pt/book?book=744,"Plan pour l’éducation d’un jeune seigneur russe: manuscrito de Ribeiro Sanches (1766): leitura, transcrição, tradução e comentários filológicos",1.0
,,,http://books.uc.pt/book?book=732,Livros quinhentistas da coleção Visconde da Trindade,1.0
,,,http://books.uc.pt/book?book=714,Curso de Direito da Família: volume I - Introdução: Direito matrimonial,1.0
,,,http://books.uc.pt/book?book=722,Estudos de Direito Internacional privado da União Europeia,1.0
,,,http://books.uc.pt/book?book=688,"Eu mesma matei meu filho: poéticas do trágico em Eurípides, Goethe e García Lorca",1.0
,,,http://books.uc.pt/book?book=726,"Geografia, paisagem e riscos: livro de homenagem ao Prof. Doutor António Pedrosa",1.0
,,,http://books.uc.pt/book?book=733,Mafalala: memórias e espaços de um lugar,1.0
,,,http://books.uc.pt/book?book=737,Nanotecnociência e Humanidade,1.0
,,,http://books.uc.pt/book?book=701,A eterna sedução da filha de Édipo. Antígona,1.0
,,,http://books.uc.pt/book?book=696,A fraude académica no ensino superior em Portugal,1.0
,,,http://books.uc.pt/book?book=694,Antígona. A eterna sedução da filha de Édipo,1.0
,,,http://books.uc.pt/book?book=706,Brigada de intervenção: 10 anos de afirmação,0.0
,,,http://books.uc.pt/book?book=710,Cem anos de Antropologia em Coimbra: 1885-1985,1.0
,,,http://books.uc.pt/book?book=715,D. Pedro e D. Inês: diálogos entre o amor e a morte,1.0
,,,http://books.uc.pt/book?book=743,Pessoas de livro: estudos sobre a personagem,1.0
,,,http://books.uc.pt/book?book=748,"Redes, capital humano e geografias da competitividade",1.0
,,,http://books.uc.pt/book?book=705,Biodegradáveis. Ficheiros secretos,1.0
,,,http://books.uc.pt/book?book=707,By heart e outras peças curtas,1.0
,,,http://books.uc.pt/book?book=709,Cartas de Joaquim de Carvalho a Alfredo Pimenta: 1922-36,1.0
,,,http://books.uc.pt/book?book=735,Manual Técnico do Nadador-Salvador,1.0
,,,http://books.uc.pt/book?book=746,Processos físicos e modelos computacionais em engenharia costeira,1.0
,,,http://books.uc.pt/book?book=692,A cultura do poder: a propaganda nos estados autoritários ,1.0
,,,http://books.uc.pt/book?book=727,Gramática derivacional do Português,1.0
,,,http://books.uc.pt/book?book=731,"Intervenção em Rede: serviço social, sistémica e redes de suporte social",0.0
,,,http://books.uc.pt/book?book=712,"Cor, natureza e conhecimento no curso Aristotélico Jesuíta conimbricense (1592‑1606)",1.0
,,,http://books.uc.pt/book?book=738,O Instituto de Arqueologia: Fragmentos da sua colecção,1.0
,,,http://books.uc.pt/book?book=739,"O processo de somatização: Conceitos, avaliação e tratamento",1.0
,,,http://books.uc.pt/book?book=745,Posso participar? Actividades de desenvolvimento pessoal para pessoas idosas,1.0
,,,http://books.uc.pt/book?book=749,Ricoeur em Coimbra: Receção filosófica da sua obra,1.0
,,,http://books.uc.pt/book?book=750,Teatro do sacramento: a unidade teológico-retórico-política dos sermões de Antonio Vieira,1.0
,,,http://books.uc.pt/book?book=755,Vida da Faculdade de Letras 2014-2015,1.0
,,,http://books.uc.pt/book?book=757,,0.0
,,,http://books.uc.pt/book?book=758,,0.0
,,,http://books.uc.pt/book?book=697,A ilusão perfeita: holografia moderna na nova era dos meios digitais ,1.0
,,,http://books.uc.pt/book?book=699,"Accountability no Terceiro Setor em Portugal Perspetivas, desafios e oportunidades",1.0
,,,http://books.uc.pt/book?book=724,Fraude e plágio na universidade: A urgência de uma cultura de integridade no Ensino Superior ,1.0
,,,http://books.uc.pt/book?book=753,Textos de Direito da Família: Para Francisco Pereira Coelho,1.0
,,,http://books.uc.pt/book?book=754,"Viajando por Angola em 1969: Caderno de campo de um geógrafo: transcrição, ilustração, notas e comentários",1.0
,,,http://books.uc.pt/book?book=718,Estatística para a melhoria de processos: a perspectiva seis sigma,0.0
,,,http://books.uc.pt/book?book=622,A recepção dos estudos clássicos em portugal e no brasil,1.0
,,,http://books.uc.pt/book?book=624,A Universidade de Coimbra - Quadrilingue,0.0
,,,http://books.uc.pt/book?book=626,"Antologia Grega, Epigramas Ecfrásticos (Livros II e III)",1.0
,,,http://books.uc.pt/book?book=634,Cadernos de Psiquiatria Social e Cultural #0,1.0
,,,http://books.uc.pt/book?book=650,Helena,1.0
,,,http://books.uc.pt/book?book=653,Humanismo e ciência: antiguidade e renascimento,1.0
,,,http://books.uc.pt/book?book=654,Idades e género na literatura e na arte da Grécia antiga,1.0
,,,http://books.uc.pt/book?book=657,Livro de Ouro do Município de Cantanhede,1.0
,,,http://books.uc.pt/book?book=663,O Dinheiro,1.0
,,,http://books.uc.pt/book?book=672,Realidades e desafios na gestão dos riscos: diálogo entre ciência e utilizadores,1.0
,,,http://books.uc.pt/book?book=675,Sabores e segredos. Receituários Conventuais Portugueses da Época Moderna,1.0
,,,http://books.uc.pt/book?book=676,Sociologia do Risco: Uma breve introdução e algumas lições ,0.0
,,,http://books.uc.pt/book?book=677,Sofrimentos de amor,1.0
,,,http://books.uc.pt/book?book=684,Vasos Gregos da Coleção D. Manuel de Lancastre,1.0
,,,http://books.uc.pt/book?book=686,Vida da Faculdade de Letras (2012-2013),1.0
,,,http://books.uc.pt/book?book=687,Vida da Faculdade de Letras (2013-2014),1.0
,,,http://books.uc.pt/book?book=623,A saúde dos nossos antepassados: Um olhar sobre a paleopatologia,1.0
,,,http://books.uc.pt/book?book=625,A Universidade de Coimbra: O tangível e o intangível,0.0
,,,http://books.uc.pt/book?book=641,"Empreendedorismo: Do conceito à aplicação, da ideia ao negócio, da tecnologia ao valor",1.0
,,,http://books.uc.pt/book?book=662,Nos palcos da ciência: Uma apreciação estética da heterodoxia científica,1.0
,,,http://books.uc.pt/book?book=680,,1.0
,,,http://books.uc.pt/book?book=681,Três modernistas: arquitetura do modernismo em Portugal: uma síntese e alguns autores,1.0
,,,http://books.uc.pt/book?book=620,A fraude académica no Ensino Superior em Portugal: Um estudo sobre a ética dos alunos portugueses,1.0
,,,http://books.uc.pt/book?book=627,Aristóteles em Coimbra: Cursus Conimbricensis,1.0
,,,http://books.uc.pt/book?book=628,Artes plásticas e crítica em Portugal nos anos 70 e 80: Vanguarda e pós-modernismo,0.0
,,,http://books.uc.pt/book?book=630,As Regras da Regra de Santa Clara. Códice do século XVI,1.0
,,,http://books.uc.pt/book?book=635,Camões nos prelos de Portugal e da Europa (1563-2000): A Biblioteca Camoniana de D. Manuel II: A Biblioteca Camoniana da Fundação da Casa de Bragança,0.0
,,,http://books.uc.pt/book?book=637,Crónicas ao Acaso,1.0
,,,http://books.uc.pt/book?book=642,EMSURE: energy and mobility for sustainable regions,1.0
,,,http://books.uc.pt/book?book=643,Entre a periferia e o centro: Percursos de emigrantes portugueses qualificados,1.0
,,,http://books.uc.pt/book?book=644,"Filosofia Transcendental e a sua crítica: Idealismo, fenomenologia, hermenêutica ",1.0
,,,http://books.uc.pt/book?book=666,Opera Omnia. Tomo II. Epistolografia,1.0
,,,http://books.uc.pt/book?book=667,Opera Omnia. Tomo III. Comentários aos provérbios de Salomão ,1.0
,,,http://books.uc.pt/book?book=670,Política externa: As relações internacionais em mudança,0.0
,,,http://books.uc.pt/book?book=674,Roteiro do plane(j)amento estratégico: percursos e encruzilhadas do Ensino Superior no espaço da Língua Portuguesa ,1.0
,,,http://books.uc.pt/book?book=631,,1.0
,,,http://books.uc.pt/book?book=671,Princípios de genética forense,1.0
,,,http://books.uc.pt/book?book=673,Resumo Documental: uma incursão à (des)construção concetual na literatura científica,1.0
,,,http://books.uc.pt/book?book=678,Terramoto de Lisboa de 1755: O que aprendemos 260 anos depois?,1.0
,,,http://books.uc.pt/book?book=679,Território e saúde mental em tempos de crise,1.0
,,,http://books.uc.pt/book?book=618,"A cruz, o gládio e a espada: Representações da História no cinema de Cecil B. DeMille",1.0
,,,http://books.uc.pt/book?book=668,Patrimónios de Influência Portuguesa: modos de olhar,1.0
,,,http://books.uc.pt/book?book=648,"Guerra e Poder na Europa Medieval, das Cruzadas à Guerra dos 100 Anos",0.0
,,,http://books.uc.pt/book?book=629,As Mulheres perante os tribunais do Antigo Regime na Península Ibérica,1.0
,,,http://books.uc.pt/book?book=649,Guia de Fundos do Arquivo da Universidade de Coimbra,1.0
,,,http://books.uc.pt/book?book=661,Nas Margens do Hindustão. O Estado da Índia e a expansão mogol ca. 1570-1640,1.0
,,,http://books.uc.pt/book?book=616,A Biblioteca da Universidade: permanência e metamorfoses,1.0
,,,http://books.uc.pt/book?book=619,A filosofia transcendental e a sua crítica: idealismo - fenomenologia - hermenêutica,1.0
,,,http://books.uc.pt/book?book=633,Biomateriais aplicados ao desenvolvimento de sistemas terapêuticos avançados,1.0
,,,http://books.uc.pt/book?book=639,Do Sublime,1.0
,,,http://books.uc.pt/book?book=647,Grécia e Roma no Universo de Augusto,1.0
,,,http://books.uc.pt/book?book=652,História de Roma Antiga I: das origens à morte de César,1.0
,,,http://books.uc.pt/book?book=656,Lições de Direito Administrativo,0.0
,,,http://books.uc.pt/book?book=658,"Mamã, porque sou uma ave?",1.0
,,,http://books.uc.pt/book?book=660,Na génese das racionalidades modernas II: em torno de Alberti e do Humanismo ,1.0
,,,http://books.uc.pt/book?book=664,Obras de Maria Helena da Rocha Pereira. Estudos sobre Roma Antiga. A Europa e o Legado Clássico - Volume V,1.0
,,,http://books.uc.pt/book?book=665,Odisseia de sabores da Lusofonia,1.0
,,,http://books.uc.pt/book?book=659,Manual técnico do nadador-salvador,1.0
,,,http://books.uc.pt/book?book=617,A biblioteca particular de Calvet de Magalhães,1.0
,,,http://books.uc.pt/book?book=621,A Imprensa da Universidade e a consciência crítica,1.0
,,,http://books.uc.pt/book?book=645,Fomos condenados à cidade: uma década de estudos sobre património urbanístico,1.0
,,,http://books.uc.pt/book?book=646,Gestão de Projeto e Contratação de Empreitadas de Obras,1.0
,,,http://books.uc.pt/book?book=651,Hermenêutica filosófica: metodologia e apresentação de um percurso temático,1.0
,,,http://books.uc.pt/book?book=669,Pessoas de livro: estudos sobre a personagem,1.0
,,,http://books.uc.pt/book?book=682,Uma autobiografia da razão: a matriz filosófica da historiografia da cultura de Joaquim de Carvalho ,1.0
,,,http://books.uc.pt/book?book=685,Viagem à América,1.0
,,,http://books.uc.pt/book?book=632,Atas das I Jornadas Lusófonas de Ciências e Tecnologias de Informação Geográfica,0.0
,,,http://books.uc.pt/book?book=636,Consolidação da paz e a sua sustentabilidade: as missões da ONU em Timor-Leste e a contribuição de Portugal ,1.0
,,,http://books.uc.pt/book?book=655,Identificação em Medicina Dentária Forense,1.0
,,,http://books.uc.pt/book?book=683,Uma conferência sobre ética,1.0
,,,http://books.uc.pt/book?book=638,Direito fiscal: teoria geral,0.0
,,,http://books.uc.pt/book?book=640,Economia monetária e financeira,1.0
,,,http://books.uc.pt/book?book=615,20 anos de jornalismo contra a indiferença,1.0
,,,http://books.uc.pt/book?book=522,A comédia do fantasma (Mostellaria),1.0
,,,http://books.uc.pt/book?book=524,A fábula esópica e a tradição fabular grega,0.0
,,,http://books.uc.pt/book?book=528,Aires Barbosa na cosmopólis renascentista,1.0
,,,http://books.uc.pt/book?book=529,"Análise SWOT do ensino superior português: oportunidades, desafios e estratégias de qualidade",1.0
,,,http://books.uc.pt/book?book=531,As três moedas (Trinummus),0.0
,,,http://books.uc.pt/book?book=540,Caracteres,1.0
,,,http://books.uc.pt/book?book=546,"Conselhos de empresa europeus: um estudo dos setores metalúrgico, químico e financeiro em Portugal (reimpressão)",0.0
,,,http://books.uc.pt/book?book=548,Democracy at work: pressure and propaganda in Portugal and Brazil,0.0
,,,http://books.uc.pt/book?book=552,Discursos VI: a herança de Filoctémon,0.0
,,,http://books.uc.pt/book?book=554,Dos Homens e suas Ideias: estudos sobre as vidas de Diógenes Laércio,1.0
,,,http://books.uc.pt/book?book=555,Encheiridion de Epicteto,0.0
,,,http://books.uc.pt/book?book=557,"Estudos Clássicos III: cinema, literatura, teatro e arte ",1.0
,,,http://books.uc.pt/book?book=558,Ética e retórica forense: asebeia e hybris na caracterização dos adversários em Demóstenes,1.0
,,,http://books.uc.pt/book?book=562,Guia prático para a identificação de plantas invasoras em Portugal,0.0
,,,http://books.uc.pt/book?book=563,Hidráulica urbana: sistemas de abastecimento de água e derenagem de águas residuais,0.0
,,,http://books.uc.pt/book?book=565,Imigração e desenvolvimento em regiões de baixas densidades,0.0
,,,http://books.uc.pt/book?book=569,"Introdução à geografia da saúde: território, saúde e bem-estar",0.0
,,,http://books.uc.pt/book?book=573,"Lugares, tempos e pessoas. Povoamento rural romano no alto alentejo. Vol I ",1.0
,,,http://books.uc.pt/book?book=579,No jardim há histórias sem fim,0.0
,,,http://books.uc.pt/book?book=580,"Nomos, Kosmos & Dike in Plutarch",1.0
,,,http://books.uc.pt/book?book=581,"O estado novo e o volfrâmio (1933-1947): actividade mineira, ""grande depressão"" e segunda guerra mundial (reimpressão)",0.0
,,,http://books.uc.pt/book?book=582,O homem de Estado ateniense em Plutarco: o caso dos Alcméonidas,1.0
,,,http://books.uc.pt/book?book=585,O papel dos conselhos gerais no governo das universidades públicas portuguesas: a lei e a prática,0.0
,,,http://books.uc.pt/book?book=586,O Processo SAAL e a  no 25 de Abril de 1974,0.0
,,,http://books.uc.pt/book?book=588,O sábio e a imagem: estudos sobre Plutarco e a arte,1.0
,,,http://books.uc.pt/book?book=589,O sistema da incompletude: a doutrina da ciência de Fichte,1.0
,,,http://books.uc.pt/book?book=598,Philogelos: o gracejador,0.0
,,,http://books.uc.pt/book?book=600,"Plotino, escultor de mitos ",0.0
,,,http://books.uc.pt/book?book=601,"Plutarco entre mundos: visões de Esparta, Atenas e Roma",1.0
,,,http://books.uc.pt/book?book=604,Proceedings of maintenance performance measurement and Management (MPMM) Conference 2014,0.0
,,,http://books.uc.pt/book?book=605,"Psicologia das organizações, do trabalho e dos recursos Humanos",0.0
,,,http://books.uc.pt/book?book=608,Rãs,1.0
,,,http://books.uc.pt/book?book=610,Relato de discurso e fantasias do Portugal contemporâneo,0.0
,,,http://books.uc.pt/book?book=613,Tratamento farmacológico da depressão na mulher grávida,0.0
,,,http://books.uc.pt/book?book=614,Violência e transgressão: uma trajetória da humanidade,0.0
,,,http://books.uc.pt/book?book=533,Assim que passarem cinco anos,0.0
,,,http://books.uc.pt/book?book=556,Ensaios sobre património alimentar luso-brasileiro,1.0
,,,http://books.uc.pt/book?book=561,Grandes conflitos da história da Europa: de Alexandre o Magno a Guilherme “o Conquistador”,0.0
,,,http://books.uc.pt/book?book=564,Ifigénia entre os Tauros,0.0
,,,http://books.uc.pt/book?book=567,Instituto de Coimbra: o percurso de uma academia ,0.0
,,,http://books.uc.pt/book?book=577,Mnemosyne kai Sophia,0.0
,,,http://books.uc.pt/book?book=578,Multidimensão e territórios de risco,0.0
,,,http://books.uc.pt/book?book=587,O que faz de um Presidente da República um presidente republicano?: paradigmas,0.0
,,,http://books.uc.pt/book?book=590,O trágico antigo e o moderno: ensaios sobre filosofia e literatura,1.0
,,,http://books.uc.pt/book?book=595,Ofício de orador,1.0
,,,http://books.uc.pt/book?book=596,Os livros em sua ordem: para história da biblioteca geral da universidade (antes de 1513-2013),1.0
,,,http://books.uc.pt/book?book=597,"Pharmacopeia geral para o reino e domínios de Portugal, publicada por ordem da rainha fidelíssima D. Maria I",0.0
,,,http://books.uc.pt/book?book=570,Investigação operacional em ação: casos de aplicação ,1.0
,,,http://books.uc.pt/book?book=591,Obras de Maria Helena da Rocha Pereira: Estudos Sobre a Grécia Antiga. Artigos -  Volume II,0.0
,,,http://books.uc.pt/book?book=526,Advances in forest fire research,0.0
,,,http://books.uc.pt/book?book=535,Beato Amadeu: nova apocalipse (vol. XIV),0.0
,,,http://books.uc.pt/book?book=542,Ciência no singular,0.0
,,,http://books.uc.pt/book?book=551,Direitos fundamentais na arena global,0.0
,,,http://books.uc.pt/book?book=559,Ferramentas da mente: a perspetiva de Vygotsky sobre a educação de infância,1.0
,,,http://books.uc.pt/book?book=574,"Lugares, tempos e pessoas. Povoamento rural romano no alto alentejo. Vol II ",1.0
,,,http://books.uc.pt/book?book=575,Manual de investigação qualitativa em educação,1.0
,,,http://books.uc.pt/book?book=612,Teoria da literatura e interpretação: o século XX em 3 argumentos,0.0
,,,http://books.uc.pt/book?book=519,90 anos de ensino de língua e cultura portuguesas para estrangeiros na Faculdade de Letras da Universidade de Coimbra,0.0
,,,http://books.uc.pt/book?book=521,"A biblioteca matemática da Universidade de Coimbra (1913-1969): génese, formação e desenvolvimento",0.0
,,,http://books.uc.pt/book?book=523,A experiência da primeira república no Brasil e em Portugal ,0.0
,,,http://books.uc.pt/book?book=527,África nossa: o império colonial na ficção cinematográfica portuguesa (1945-1974),0.0
,,,http://books.uc.pt/book?book=530,As coleções de escultura em madeira do Museu Grão Vasco e do Museu Nacional de Arte Antiga: um contributo da ciência para a arte,1.0
,,,http://books.uc.pt/book?book=566,Inovar com a investigação-ação: desafios para a formação de professores,0.0
,,,http://books.uc.pt/book?book=572,Lições de álgebra linear,0.0
,,,http://books.uc.pt/book?book=584,O museu de imagens na imprensa do Romantismo,0.0
,,,http://books.uc.pt/book?book=599,Plantas medicinais: entre o passado e o presente,1.0
,,,http://books.uc.pt/book?book=603,Princípios de economia da inovação,0.0
,,,http://books.uc.pt/book?book=607,Que universidade?: interrogações sobre os caminhos da universidade em Portugal e no Brasil,0.0
,,,http://books.uc.pt/book?book=609,Reabilitação psicossocial e inclusão na saúde mental: da Biologia à Economia da Saúde: da inserção à criação artística,0.0
,,,http://books.uc.pt/book?book=611,Teoria da arte no século XX,0.0
,,,http://books.uc.pt/book?book=534,Avaliação familiar I: funcionamento e intervenção,1.0
,,,http://books.uc.pt/book?book=547,D. Francisco Manuel de Melo e o barroco peninsular ,1.0
,,,http://books.uc.pt/book?book=550,Deus e Caravaggio: a negação do claro-escuro e a invenção dos corpos compactos,0.0
,,,http://books.uc.pt/book?book=520,A arte da guerra em Portugal [1245 a 1367],0.0
,,,http://books.uc.pt/book?book=539,Cadernos de literatura medieval: CLP: a prosa didáctica Medieval,0.0
,,,http://books.uc.pt/book?book=594,Odes e Fragmentos,1.0
,,,http://books.uc.pt/book?book=532,As Viríadas do Doutor Samuda,1.0
,,,http://books.uc.pt/book?book=536,Biblioteca Joanina da Universidade de Coimbra,1.0
,,,http://books.uc.pt/book?book=543,"Cinema: tempo, memória, análise",0.0
,,,http://books.uc.pt/book?book=544,Comentários à arte edificatória de Leon Battista Alberti ,0.0
,,,http://books.uc.pt/book?book=545,"Conselhos de empresa europeus: um estudo dos setores metalúrgico, químico e financeiro em Portugal",0.0
,,,http://books.uc.pt/book?book=549,Desenho: plasticidade e prática conceptual,0.0
,,,http://books.uc.pt/book?book=553,Dor: se for para mim não estou,0.0
,,,http://books.uc.pt/book?book=560,Gestão de projeto e contratação de empreitadas de obras,1.0
,,,http://books.uc.pt/book?book=568,Integração dos mercados financeiros: teoria e investigação empírica ,0.0
,,,http://books.uc.pt/book?book=571,João Chagas: a escrita como arma,0.0
,,,http://books.uc.pt/book?book=576,Manual técnico do nadador-salvador,0.0
,,,http://books.uc.pt/book?book=583,O Marquês de Pombal e a universidade,1.0
,,,http://books.uc.pt/book?book=602,Portugal e os refugiados judeus provenientes do território alemão,0.0
,,,http://books.uc.pt/book?book=525,A Política Externa Russa no Espaço Euro-Atlântico: dinâmica de cooperação e competição num espaço alargado,0.0
,,,http://books.uc.pt/book?book=537,Biofísica médica,0.0
,,,http://books.uc.pt/book?book=538,Biofísica médica: exercícios práticos,0.0
,,,http://books.uc.pt/book?book=541,Carlos Ramos: arquiteturas do século XX em Portugal,0.0
,,,http://books.uc.pt/book?book=592,Obras de Maria Helena da Rocha Pereira VI: latim medieval,1.0
,,,http://books.uc.pt/book?book=430,"A alga que queria ser flor = Die alge, die blume sein wolte",1.0
,,,http://books.uc.pt/book?book=431,A alga que queria ser flor = El alga que quería ser una flor,1.0
,,,http://books.uc.pt/book?book=432,A alga que queria ser flor = L’alga che voleva essere un fiore,1.0
,,,http://books.uc.pt/book?book=433,A alga que queria ser flor = L’algue qui voulait être fleur,1.0
,,,http://books.uc.pt/book?book=434,A alga que queria ser flor = The algae who wanted to be a flower,1.0
,,,http://books.uc.pt/book?book=444,As receitas de cozinha de um frade português do século XVI,0.0
,,,http://books.uc.pt/book?book=446,Cantos argonáuticos: argonáutica,0.0
,,,http://books.uc.pt/book?book=456,Egas Moniz no seu labirinto ,0.0
,,,http://books.uc.pt/book?book=459,Estudos clássicos I: origens do pensamento ocidental,1.0
,,,http://books.uc.pt/book?book=468,Histologia: texto e imagens,0.0
,,,http://books.uc.pt/book?book=474,"Identidades, percursos, paisagens culturais: estudos sociológicos de cultura urbana",0.0
,,,http://books.uc.pt/book?book=476,Itinerária Sacra: Bracara Augusta Fidelis et Antica,0.0
,,,http://books.uc.pt/book?book=477,Justiça e Comunicação: o diálogo (im)possível (“Justice and communication: the (im)possible dialogue”),1.0
,,,http://books.uc.pt/book?book=479,"Luciano: volume IV
",1.0
,,,http://books.uc.pt/book?book=480,Luciano: volume IX,1.0
,,,http://books.uc.pt/book?book=481,Luciano: volume V,1.0
,,,http://books.uc.pt/book?book=482,Luciano: volume VI,1.0
,,,http://books.uc.pt/book?book=483,Luciano: volume VII,1.0
,,,http://books.uc.pt/book?book=484,Luciano: volume VIII,1.0
,,,http://books.uc.pt/book?book=486,Manual de genética médica,0.0
,,,http://books.uc.pt/book?book=489,Medeia,0.0
,,,http://books.uc.pt/book?book=492,O cruzamento de saberes na aula de inglês,0.0
,,,http://books.uc.pt/book?book=493,O De Excidio Vrbis e outros sermões sobre a queda de Roma,0.0
,,,http://books.uc.pt/book?book=503,Quels scénarios pour l’histoire dy paysage? Orientations de recherche pour l’archéogéographie: essai,0.0
,,,http://books.uc.pt/book?book=505,Rumor de mar: temas da poesia de Sophia,0.0
,,,http://books.uc.pt/book?book=507,Saberes e poderes no mundo antigo: estudos ibero-latino-americanos: volume II - dos poderes,1.0
,,,http://books.uc.pt/book?book=514,Uma aventura estaminal • Células estaminais: o que são? Onde estão? Para que servem?,0.0
,,,http://books.uc.pt/book?book=516,Vasos gregos e pintura de tema clássico: no Museu da Fundação Dionísio Pinheiro e Alice Cardoso Pinheiro,0.0
,,,http://books.uc.pt/book?book=518,Vidas paralelas: Péricles e Fábio Máximo,1.0
,,,http://books.uc.pt/book?book=445,Biblioteca Joanina. Library Joanina,1.0
,,,http://books.uc.pt/book?book=454,"Duarte Lobo: opuscula, 1602: responsórios de Natal, 4vv (vol. 1)",0.0
,,,http://books.uc.pt/book?book=458,Espaços do pensamento científico da Antiguidade,1.0
,,,http://books.uc.pt/book?book=460,Estudos de linguística II,0.0
,,,http://books.uc.pt/book?book=475,,0.0
,,,http://books.uc.pt/book?book=491,O conceito da compreensão na sociologia de Max Weber,0.0
,,,http://books.uc.pt/book?book=502,,0.0
,,,http://books.uc.pt/book?book=512,Turismo e cultura: destinos e competitividade,0.0
,,,http://books.uc.pt/book?book=442,Amor e morte na cultura clássica,0.0
,,,http://books.uc.pt/book?book=464,Fernando Pinto Coelho: o mestre e o professor universitário,0.0
,,,http://books.uc.pt/book?book=465,"Filósofos de trazer por casa: cenários da apropriação da filosofia em Almeida Garrett, Eça de Queirós e Machado de Assis",0.0
,,,http://books.uc.pt/book?book=473,Historiografias portuguesa e brasileira no século XX: olhares cruzados,0.0
,,,http://books.uc.pt/book?book=440,Aires Barbosa: obra poética,1.0
,,,http://books.uc.pt/book?book=441,Alergia alimentar,0.0
,,,http://books.uc.pt/book?book=450,Direito fiscal: teoria geral,0.0
,,,http://books.uc.pt/book?book=457,Equações de diferenças: introdução teórica e aplicações,1.0
,,,http://books.uc.pt/book?book=466,Gramática derivacional do português,0.0
,,,http://books.uc.pt/book?book=478,Lições de direito administrativo,0.0
,,,http://books.uc.pt/book?book=487,Manual de investigação qualitativa em educação,1.0
,,,http://books.uc.pt/book?book=495,Obras de Maria Helena da Rocha Pereira I: estudos sobre a Grécia Antiga: dissertações,0.0
,,,http://books.uc.pt/book?book=496,Para a história do humanismo em Portugal V,0.0
,,,http://books.uc.pt/book?book=497,Portugal e o Piemonte: a casa real portuguesa e os Sabóias: nove séculos de relações dinásticas e destinos políticos (XII-XX),1.0
,,,http://books.uc.pt/book?book=511,Três dedos abaixo do joelho. Tristeza e alegria na vida das girafas. Coro dos amantes,0.0
,,,http://books.uc.pt/book?book=461,Estudos do património: museus e educação,0.0
,,,http://books.uc.pt/book?book=467,,0.0
,,,http://books.uc.pt/book?book=498,"Portugal: geografia, paisagens e interdisciplinaridade",0.0
,,,http://books.uc.pt/book?book=435,A coleção Krantz,1.0
,,,http://books.uc.pt/book?book=443,Artes plásticas e crítica em Portugal nos anos 70 e 80: vanguarda e pós-modernismo,0.0
,,,http://books.uc.pt/book?book=452,Do sul ao sol: a Universidade de Coimbra e a China,1.0
