id,created_at,updated_at,autorizado_em,file_id
581,2022-11-05 09:42:01.000,2022-11-05 16:29:58.000,2022-11-05 16:29:58.000,2900
582,2022-11-05 18:59:34.000,2022-11-06 07:23:54.000,2022-11-06 07:23:54.000,2988
583,2022-11-07 13:14:05.000,2022-11-07 13:44:34.000,2022-11-07 13:44:34.000,2338
584,2022-11-07 14:00:18.000,2022-11-07 14:04:18.000,2022-11-07 14:04:18.000,2304
585,2022-11-08 09:51:08.000,2022-11-08 09:55:58.000,2022-11-08 09:55:58.000,2018
586,2022-11-08 10:31:37.000,2022-11-08 10:42:12.000,2022-11-08 10:42:12.000,2851
587,2022-11-08 11:07:20.000,2022-11-08 11:24:39.000,2022-11-08 11:24:39.000,2753
588,2022-11-08 11:09:11.000,2022-11-08 11:24:41.000,2022-11-08 11:24:41.000,2858
589,2022-11-08 11:12:13.000,2022-11-08 11:24:46.000,2022-11-08 11:24:46.000,2775
590,2022-11-08 11:13:13.000,2022-11-08 11:24:49.000,2022-11-08 11:24:49.000,2898
591,2022-11-08 11:14:05.000,2022-11-08 11:24:54.000,2022-11-08 11:24:53.000,2745
592,2022-11-09 16:00:32.000,2022-11-09 16:48:35.000,2022-11-09 16:48:34.000,3353
593,2022-11-10 10:52:30.000,2022-11-10 11:52:15.000,2022-11-10 11:52:15.000,340
594,2022-11-10 13:11:25.000,2022-11-10 14:33:07.000,2022-11-10 14:33:07.000,2933
595,2022-11-11 07:57:55.000,2022-11-11 09:28:17.000,2022-11-11 09:28:17.000,2448
596,2022-11-11 16:31:13.000,2022-11-11 16:44:55.000,2022-11-11 16:44:55.000,2338
597,2022-11-11 16:32:15.000,2022-11-11 16:44:58.000,2022-11-11 16:44:58.000,5015
598,2022-11-12 23:35:44.000,2022-11-13 15:49:28.000,2022-11-13 15:49:28.000,4148
599,2022-11-13 10:24:15.000,2022-11-13 15:49:31.000,2022-11-13 15:49:31.000,2338
600,2022-11-13 19:43:43.000,2022-11-14 07:23:31.000,2022-11-14 07:23:31.000,2708
601,2022-11-13 21:04:39.000,2022-11-14 07:23:33.000,2022-11-14 07:23:33.000,2260
602,2022-11-15 10:32:19.000,2022-11-15 11:13:19.000,2022-11-15 11:13:19.000,2334
603,2022-11-15 14:58:17.000,2022-11-16 09:03:25.000,2022-11-16 09:03:25.000,5514
604,2022-11-15 22:51:37.000,2022-11-16 09:03:30.000,2022-11-16 09:03:30.000,3103
605,2022-11-16 16:26:38.000,2022-11-16 16:34:51.000,2022-11-16 16:34:51.000,2338
606,2022-11-16 18:54:58.000,2022-11-17 08:01:45.000,2022-11-17 08:01:45.000,2448
607,2022-11-16 19:08:38.000,2022-11-17 08:01:48.000,2022-11-17 08:01:48.000,2971
608,2022-11-16 21:28:44.000,2022-11-17 08:01:53.000,2022-11-17 08:01:53.000,2338
609,2022-11-16 22:35:28.000,2022-11-17 08:01:56.000,2022-11-17 08:01:56.000,2130
610,2022-11-18 15:58:17.000,2022-11-18 17:03:34.000,2022-11-18 17:03:34.000,2753
611,2022-11-18 17:08:24.000,2022-11-18 17:38:10.000,2022-11-18 17:38:10.000,2147
612,2022-11-18 21:49:37.000,2022-11-19 08:41:07.000,2022-11-19 08:41:07.000,2338
613,2022-11-19 12:42:43.000,2022-11-19 18:33:52.000,2022-11-19 18:33:52.000,2745
614,2022-11-19 13:30:18.000,2022-11-19 18:33:55.000,2022-11-19 18:33:55.000,2334
615,2022-11-19 13:30:18.000,2022-11-19 18:33:58.000,2022-11-19 18:33:58.000,2334
616,2022-11-20 11:41:07.000,2022-11-20 11:47:49.000,2022-11-20 11:47:48.000,2298
618,2022-11-20 19:26:56.000,2022-11-21 09:15:08.000,2022-11-21 09:15:08.000,2114
619,2022-11-21 11:23:32.000,2022-11-21 11:54:15.000,2022-11-21 11:54:15.000,2338
620,2022-11-21 23:02:07.000,2022-11-22 08:01:58.000,2022-11-22 08:01:58.000,4552
621,2022-11-22 15:29:53.000,2022-11-22 15:38:42.000,2022-11-22 15:38:42.000,2743
622,2022-11-22 18:08:58.000,2022-11-22 19:41:33.000,2022-11-22 19:41:33.000,3632
623,2022-11-23 11:47:08.000,2022-11-23 12:18:49.000,2022-11-23 12:18:49.000,2090
624,2022-11-23 11:49:14.000,2022-11-23 12:18:54.000,2022-11-23 12:18:54.000,2224
625,2022-11-23 13:57:38.000,2022-11-23 15:08:41.000,2022-11-23 15:08:41.000,4261
626,2022-11-23 14:20:30.000,2022-11-23 15:08:44.000,2022-11-23 15:08:44.000,2677
627,2022-11-23 15:34:17.000,2022-11-23 16:16:07.000,2022-11-23 16:16:07.000,1998
628,2022-11-23 15:36:59.000,2022-11-23 16:16:10.000,2022-11-23 16:16:10.000,1997
629,2022-11-23 20:53:00.000,2022-11-24 08:52:35.000,2022-11-24 08:52:35.000,2338
630,2022-11-25 12:20:55.000,2022-11-25 12:33:22.000,2022-11-25 12:33:22.000,2338
631,2022-11-26 09:44:29.000,2022-11-26 11:28:57.000,2022-11-26 11:28:57.000,5514
632,2022-11-26 12:46:22.000,2022-11-26 19:27:23.000,2022-11-26 19:27:23.000,2988
633,2022-11-27 16:03:23.000,2022-11-27 17:16:58.000,2022-11-27 17:16:58.000,2333
634,2022-11-28 10:06:45.000,2022-11-28 11:31:41.000,2022-11-28 11:31:41.000,2338
635,2022-11-28 10:31:27.000,2022-11-28 11:31:45.000,2022-11-28 11:31:45.000,4391
636,2022-11-28 14:02:01.000,2022-11-28 15:31:58.000,2022-11-28 15:31:58.000,5605
637,2022-11-29 19:33:14.000,2022-11-29 19:36:05.000,2022-11-29 19:36:05.000,2743
638,2022-12-01 14:05:21.000,2022-12-01 15:08:06.000,2022-12-01 15:08:06.000,5613
639,2022-12-01 20:00:49.000,2022-12-01 21:14:47.000,2022-12-01 21:14:47.000,2448
640,2022-12-02 01:28:03.000,2022-12-02 08:03:34.000,2022-12-02 08:03:34.000,2326
641,2022-12-02 01:29:00.000,2022-12-02 08:03:37.000,2022-12-02 08:03:37.000,2320
642,2022-12-02 10:08:50.000,2022-12-02 10:09:57.000,2022-12-02 10:09:57.000,2510
643,2022-12-02 14:30:31.000,2022-12-02 15:22:02.000,2022-12-02 15:22:02.000,5015
644,2022-12-03 09:38:51.000,2022-12-03 11:19:49.000,2022-12-03 11:19:49.000,2448
645,2022-12-03 15:47:15.000,2022-12-03 16:17:24.000,2022-12-03 16:17:24.000,4768
646,2022-12-03 15:47:15.000,2022-12-03 16:17:49.000,2022-12-03 16:17:49.000,4768
647,2022-12-03 15:52:34.000,2022-12-03 16:17:53.000,2022-12-03 16:17:53.000,4768
649,2022-12-05 00:19:50.000,2022-12-05 08:05:50.000,2022-12-05 08:05:50.000,3294
650,2022-12-05 14:01:14.000,2022-12-05 14:33:02.000,2022-12-05 14:33:02.000,2338
651,2022-12-06 11:54:39.000,2022-12-06 12:06:09.000,2022-12-06 12:06:09.000,5369
652,2022-12-07 00:10:29.000,2022-12-07 08:42:18.000,2022-12-07 08:42:18.000,5492
653,2022-12-07 02:06:40.000,2022-12-07 08:42:21.000,2022-12-07 08:42:21.000,2019
654,2022-12-08 09:49:20.000,2022-12-08 09:59:52.000,2022-12-08 09:59:52.000,2448
655,2022-12-09 15:37:11.000,2022-12-09 15:57:36.000,2022-12-09 15:57:36.000,2013
656,2022-12-10 10:48:34.000,2022-12-10 17:54:27.000,2022-12-10 17:54:27.000,2895
657,2022-12-11 23:15:16.000,2022-12-12 08:59:15.000,2022-12-12 08:59:15.000,3303
658,2022-12-14 10:56:03.000,2022-12-14 11:09:25.000,2022-12-14 11:09:25.000,2338
659,2022-12-14 10:56:16.000,2022-12-14 11:09:28.000,2022-12-14 11:09:28.000,2338
660,2022-12-15 12:15:21.000,2022-12-15 13:13:52.000,2022-12-15 13:13:52.000,2923
661,2022-12-15 17:46:10.000,2022-12-16 07:22:03.000,2022-12-16 07:22:03.000,12039
662,2022-12-15 18:14:53.000,2022-12-16 07:22:05.000,2022-12-16 07:22:05.000,4692
663,2022-12-16 19:33:43.000,2022-12-17 08:00:47.000,2022-12-17 08:00:47.000,5613
664,2022-12-17 10:20:56.000,2022-12-17 11:17:31.000,2022-12-17 11:17:31.000,5514
665,2022-12-18 17:54:38.000,2022-12-18 18:57:07.000,2022-12-18 18:57:07.000,2341
666,2022-12-18 18:04:29.000,2022-12-18 18:57:09.000,2022-12-18 18:57:09.000,2341
667,2022-12-19 17:02:20.000,2022-12-19 20:22:00.000,2022-12-19 20:22:00.000,2000
668,2022-12-19 21:28:31.000,2022-12-20 08:52:23.000,2022-12-20 08:52:23.000,5305
669,2022-12-19 22:19:51.000,2022-12-20 08:52:27.000,2022-12-20 08:52:27.000,4974
670,2022-12-20 11:29:18.000,2022-12-20 12:07:34.000,2022-12-20 12:07:34.000,12413
671,2022-12-21 19:45:44.000,2022-12-21 19:54:56.000,2022-12-21 19:54:56.000,3390
672,2022-12-22 10:57:28.000,2022-12-22 11:08:58.000,2022-12-22 11:08:58.000,5603
673,2022-12-23 11:41:02.000,2022-12-23 11:41:46.000,2022-12-23 11:41:46.000,2733
674,2022-12-23 16:20:45.000,2022-12-23 16:35:27.000,2022-12-23 16:35:27.000,2745
675,2022-12-25 01:12:36.000,2022-12-25 09:45:53.000,2022-12-25 09:45:52.000,4863
676,2022-12-26 18:26:51.000,2022-12-27 08:49:39.000,2022-12-27 08:49:39.000,4637
677,2022-12-26 18:46:56.000,2022-12-27 08:49:43.000,2022-12-27 08:49:43.000,2850
678,2022-12-26 18:47:55.000,2022-12-27 08:49:47.000,2022-12-27 08:49:47.000,2851
679,2022-12-26 18:47:55.000,2022-12-27 08:49:51.000,2022-12-27 08:49:51.000,2851
680,2022-12-26 23:20:57.000,2022-12-27 08:49:54.000,2022-12-27 08:49:54.000,2923
681,2022-12-27 10:01:30.000,2022-12-27 10:05:03.000,2022-12-27 10:05:03.000,2338
682,2022-12-27 10:38:48.000,2022-12-27 16:48:18.000,2022-12-27 16:48:18.000,2933
683,2022-12-28 11:41:37.000,2022-12-28 15:14:17.000,2022-12-28 15:14:17.000,2708
684,2023-01-04 09:14:39.000,2023-01-04 13:28:42.000,2023-01-04 13:28:42.000,2690
685,2023-01-04 11:13:23.000,2023-01-04 13:28:38.000,2023-01-04 13:28:38.000,12043
686,2023-01-04 19:47:35.000,2023-01-05 08:16:23.000,2023-01-05 08:16:23.000,5514
687,2023-01-04 20:05:11.000,2023-01-05 08:16:30.000,2023-01-05 08:16:30.000,2338
688,2023-01-04 21:37:24.000,2023-01-05 08:16:35.000,2023-01-05 08:16:35.000,5605
689,2023-01-05 09:27:07.000,2023-01-05 09:40:48.000,2023-01-05 09:40:48.000,2985
690,2023-01-05 09:50:51.000,2023-01-05 09:52:53.000,2023-01-05 09:52:53.000,2980
691,2023-01-05 12:00:27.000,2023-01-05 12:06:54.000,2023-01-05 12:06:54.000,2068
692,2023-01-06 15:42:38.000,2023-01-06 19:02:39.000,2023-01-06 19:02:39.000,5652
693,2023-01-08 19:36:38.000,2023-01-09 11:03:23.000,2023-01-09 11:03:23.000,5514
694,2023-01-09 21:42:32.000,2023-01-10 08:48:00.000,2023-01-10 08:48:00.000,10779
695,2023-01-09 22:59:33.000,2023-01-10 08:48:06.000,2023-01-10 08:48:06.000,2933
696,2023-01-10 14:15:58.000,2023-01-10 14:41:17.000,2023-01-10 14:41:17.000,12521
697,2023-01-10 16:48:56.000,2023-01-10 16:55:25.000,2023-01-10 16:55:24.000,3304
698,2023-01-10 16:55:47.000,2023-01-10 17:57:48.000,2023-01-10 17:57:48.000,3285
699,2023-01-11 09:48:41.000,2023-01-11 10:45:21.000,2023-01-11 10:45:21.000,3307
700,2023-01-11 10:13:13.000,2023-01-11 10:45:25.000,2023-01-11 10:45:25.000,2743
701,2023-01-11 20:29:18.000,2023-01-12 08:28:21.000,2023-01-12 08:28:21.000,4784
702,2023-01-11 20:50:04.000,2023-01-12 08:28:25.000,2023-01-12 08:28:25.000,2306
703,2023-01-12 10:22:39.000,2023-01-12 10:26:56.000,2023-01-12 10:26:56.000,4694
704,2023-01-12 21:47:19.000,2023-01-13 08:43:43.000,2023-01-13 08:43:43.000,5647
705,2023-01-14 15:43:08.000,2023-01-15 09:08:07.000,2023-01-15 09:08:07.000,2882
706,2023-01-15 08:40:26.000,2023-01-15 09:08:13.000,2023-01-15 09:08:13.000,2338
707,2023-01-15 10:29:26.000,2023-01-15 21:32:04.000,2023-01-15 21:32:03.000,2441
708,2023-01-15 11:32:05.000,2023-01-15 21:32:07.000,2023-01-15 21:32:07.000,4751
709,2023-01-15 17:07:09.000,2023-01-16 14:19:02.000,2023-01-16 14:19:02.000,2448
710,2023-01-16 12:23:24.000,2023-01-16 14:19:05.000,2023-01-16 14:19:05.000,2338
711,2023-01-16 12:23:43.000,2023-01-16 14:19:10.000,2023-01-16 14:19:10.000,2338
712,2023-01-16 12:29:42.000,2023-01-16 14:19:15.000,2023-01-16 14:19:15.000,4684
713,2023-01-16 15:40:49.000,2023-01-16 16:57:21.000,2023-01-16 16:57:21.000,10727
714,2023-01-16 16:11:20.000,2023-01-16 16:57:25.000,2023-01-16 16:57:25.000,3307
715,2023-01-16 19:21:30.000,2023-01-17 08:56:38.000,2023-01-17 08:56:38.000,2338
716,2023-01-17 13:54:04.000,2023-01-17 14:20:05.000,2023-01-17 14:20:05.000,6394
717,2023-01-17 14:13:17.000,2023-01-17 14:20:10.000,2023-01-17 14:20:10.000,2338
718,2023-01-17 19:53:35.000,2023-01-18 08:48:24.000,2023-01-18 08:48:24.000,3250
719,2023-01-17 20:29:50.000,2023-01-18 08:48:28.000,2023-01-18 08:48:28.000,2338
720,2023-01-17 23:08:39.000,2023-01-18 08:48:32.000,2023-01-18 08:48:32.000,4028
721,2023-01-18 08:06:27.000,2023-01-18 08:48:39.000,2023-01-18 08:48:39.000,2889
722,2023-01-18 08:06:55.000,2023-01-18 08:48:43.000,2023-01-18 08:48:42.000,2888
723,2023-01-18 10:33:24.000,2023-01-18 10:51:42.000,2023-01-18 10:51:42.000,2732
724,2023-01-18 13:38:42.000,2023-01-18 13:42:51.000,2023-01-18 13:42:51.000,2448
725,2023-01-18 18:01:18.000,2023-01-18 20:49:07.000,2023-01-18 20:49:07.000,3052
726,2023-01-20 09:39:17.000,2023-01-20 09:44:19.000,2023-01-20 09:44:19.000,5290
727,2023-01-22 19:03:36.000,2023-01-23 06:57:55.000,2023-01-23 06:57:55.000,2338
728,2023-01-24 08:57:51.000,2023-01-24 09:12:00.000,2023-01-24 09:12:00.000,2019
729,2023-01-24 11:11:33.000,2023-01-24 11:52:04.000,2023-01-24 11:52:04.000,2858
730,2023-01-24 12:43:47.000,2023-01-24 14:14:41.000,2023-01-24 14:14:41.000,2753
731,2023-01-24 19:07:10.000,2023-01-25 07:37:17.000,2023-01-25 07:37:17.000,3324
732,2023-01-25 11:42:51.000,2023-01-25 12:54:21.000,2023-01-25 12:54:20.000,10727
733,2023-01-25 13:48:22.000,2023-01-25 13:49:05.000,2023-01-25 13:49:05.000,2338
734,2023-01-25 15:53:43.000,2023-01-25 19:48:44.000,2023-01-25 19:48:44.000,10949
735,2023-01-25 19:45:26.000,2023-01-25 19:48:47.000,2023-01-25 19:48:47.000,2321
736,2023-01-25 19:46:58.000,2023-01-25 19:48:50.000,2023-01-25 19:48:50.000,2332
737,2023-01-25 20:14:12.000,2023-01-26 10:06:06.000,2023-01-26 10:06:05.000,2338
738,2023-01-26 09:35:30.000,2023-01-26 10:06:10.000,2023-01-26 10:06:10.000,2851
739,2023-01-26 16:09:08.000,2023-01-26 16:32:44.000,2023-01-26 16:32:44.000,2662
740,2023-01-27 11:10:35.000,2023-01-27 11:32:16.000,2023-01-27 11:32:16.000,2667
741,2023-01-27 14:29:20.000,2023-01-27 14:51:17.000,2023-01-27 14:51:16.000,2895
742,2023-01-27 16:42:07.000,2023-01-27 16:45:23.000,2023-01-27 16:45:23.000,2338
743,2023-01-27 17:06:22.000,2023-01-27 17:06:45.000,2023-01-27 17:06:45.000,3304
744,2023-01-27 23:27:34.000,2023-01-28 08:49:14.000,2023-01-28 08:49:14.000,993
745,2023-01-27 23:42:21.000,2023-01-28 08:49:18.000,2023-01-28 08:49:18.000,4778
746,2023-01-28 12:57:42.000,2023-01-28 15:59:36.000,2023-01-28 15:59:36.000,5349
747,2023-01-29 23:21:07.000,2023-01-30 08:30:36.000,2023-01-30 08:30:36.000,3203
748,2023-01-30 14:28:06.000,2023-01-30 15:06:39.000,2023-01-30 15:06:39.000,2338
749,2023-01-31 13:33:41.000,2023-01-31 14:19:52.000,2023-01-31 14:19:52.000,4028
750,2023-01-31 19:13:17.000,2023-02-01 06:06:55.000,2023-02-01 06:06:55.000,4830
751,2023-01-31 19:59:40.000,2023-02-01 06:07:03.000,2023-02-01 06:07:02.000,10734
752,2023-01-31 20:19:05.000,2023-02-01 06:07:10.000,2023-02-01 06:07:09.000,12561
753,2023-02-01 11:54:15.000,2023-02-01 12:01:34.000,2023-02-01 12:01:34.000,2933
756,2023-02-02 02:35:20.000,2023-02-02 10:07:14.000,2023-02-02 10:07:14.000,4396
757,2023-02-02 10:26:21.000,2023-02-02 11:07:26.000,2023-02-02 11:07:26.000,4704
759,2023-02-02 14:53:26.000,2023-02-02 15:57:24.000,2023-02-02 15:57:24.000,4995
760,2023-02-02 15:34:07.000,2023-02-02 15:57:32.000,2023-02-02 15:57:31.000,2314
761,2023-02-03 16:19:23.000,2023-02-03 16:20:37.000,2023-02-03 16:20:37.000,3324
762,2023-02-04 10:09:28.000,2023-02-04 17:12:57.000,2023-02-04 17:12:57.000,2186
763,2023-02-04 23:30:38.000,2023-02-05 10:12:04.000,2023-02-05 10:12:04.000,2933
764,2023-02-06 21:57:41.000,2023-02-07 08:01:23.000,2023-02-07 08:01:23.000,3203
765,2023-02-07 19:20:47.000,2023-02-07 19:55:06.000,2023-02-07 19:55:06.000,5429
766,2023-02-07 22:23:31.000,2023-02-08 08:57:05.000,2023-02-08 08:57:05.000,2734
767,2023-02-08 11:19:33.000,2023-02-08 11:51:14.000,2023-02-08 11:51:14.000,5600
768,2023-02-08 14:21:26.000,2023-02-08 14:23:50.000,2023-02-08 14:23:50.000,2341
769,2023-02-08 14:42:10.000,2023-02-08 14:44:55.000,2023-02-08 14:44:55.000,2338
770,2023-02-08 20:38:29.000,2023-02-09 08:04:13.000,2023-02-09 08:04:13.000,5290
771,2023-02-09 13:47:44.000,2023-02-09 13:57:59.000,2023-02-09 13:57:59.000,10732
774,2023-02-11 09:41:09.000,2023-02-11 11:44:54.000,2023-02-11 11:44:54.000,2445
775,2023-02-11 19:04:47.000,2023-02-12 09:02:57.000,2023-02-12 09:02:57.000,12540
776,2023-02-11 22:34:03.000,2023-02-12 09:03:02.000,2023-02-12 09:03:02.000,2791
777,2023-02-13 13:55:48.000,2023-02-13 15:54:26.000,2023-02-13 15:54:26.000,12893
778,2023-02-13 13:56:36.000,2023-02-13 15:54:29.000,2023-02-13 15:54:29.000,12894
779,2023-02-13 13:56:59.000,2023-02-13 15:54:33.000,2023-02-13 15:54:33.000,12895
780,2023-02-13 13:57:46.000,2023-02-13 15:54:37.000,2023-02-13 15:54:37.000,12890
781,2023-02-13 13:58:14.000,2023-02-13 15:54:40.000,2023-02-13 15:54:40.000,12892
782,2023-02-13 14:13:53.000,2023-02-13 15:54:49.000,2023-02-13 15:54:49.000,12429
783,2023-02-13 14:14:11.000,2023-02-13 15:54:52.000,2023-02-13 15:54:52.000,12418
784,2023-02-13 18:18:44.000,2023-02-14 08:53:00.000,2023-02-14 08:53:00.000,5652
785,2023-02-14 11:17:16.000,2023-02-14 11:24:22.000,2023-02-14 11:24:22.000,5343
786,2023-02-14 11:26:16.000,2023-02-14 11:43:02.000,2023-02-14 11:43:02.000,5369
787,2023-02-15 00:28:40.000,2023-02-15 08:35:05.000,2023-02-15 08:35:05.000,3404
788,2023-02-15 14:42:20.000,2023-02-15 14:52:28.000,2023-02-15 14:52:28.000,4411
789,2023-02-15 17:31:36.000,2023-02-15 20:25:45.000,2023-02-15 20:25:45.000,5015
790,2023-02-16 17:00:04.000,2023-02-16 17:40:35.000,2023-02-16 17:40:35.000,2448
791,2023-02-17 17:16:41.000,2023-02-18 07:00:38.000,2023-02-18 07:00:38.000,10775
792,2023-02-18 13:55:56.000,2023-02-18 15:21:02.000,2023-02-18 15:21:02.000,13159
793,2023-02-19 11:05:07.000,2023-02-20 07:09:35.000,2023-02-20 07:09:35.000,2448
794,2023-02-20 02:39:05.000,2023-02-20 07:09:39.000,2023-02-20 07:09:39.000,2338
795,2023-02-20 23:13:50.000,2023-02-21 11:33:12.000,2023-02-21 11:33:12.000,2441
796,2023-02-21 09:29:02.000,2023-02-21 11:33:15.000,2023-02-21 11:33:15.000,5665
797,2023-02-22 10:55:40.000,2023-02-22 11:00:35.000,2023-02-22 11:00:35.000,4086
798,2023-02-22 18:57:09.000,2023-02-23 08:30:02.000,2023-02-23 08:30:02.000,2923
799,2023-02-23 05:30:24.000,2023-02-23 08:30:05.000,2023-02-23 08:30:05.000,2715
800,2023-02-24 18:37:31.000,2023-02-25 07:29:43.000,2023-02-25 07:29:43.000,2732
801,2023-02-24 23:24:57.000,2023-02-25 07:29:50.000,2023-02-25 07:29:50.000,2838
802,2023-02-26 20:47:40.000,2023-02-27 08:28:30.000,2023-02-27 08:28:30.000,2696
803,2023-02-27 15:42:02.000,2023-02-27 16:14:35.000,2023-02-27 16:14:35.000,3313
804,2023-02-27 20:19:52.000,2023-02-28 08:25:51.000,2023-02-28 08:25:51.000,2732
805,2023-02-27 21:36:33.000,2023-02-28 08:25:56.000,2023-02-28 08:25:56.000,5323
806,2023-02-28 08:24:37.000,2023-02-28 08:26:06.000,2023-02-28 08:26:06.000,2338
807,2023-02-28 15:18:40.000,2023-02-28 15:43:51.000,2023-02-28 15:43:51.000,2732
808,2023-02-28 15:50:38.000,2023-02-28 16:00:31.000,2023-02-28 16:00:31.000,2304
809,2023-02-28 16:06:53.000,2023-02-28 16:11:09.000,2023-02-28 16:11:09.000,12597
810,2023-02-28 16:07:35.000,2023-02-28 16:11:12.000,2023-02-28 16:11:12.000,12545
811,2023-02-28 16:08:03.000,2023-02-28 16:11:16.000,2023-02-28 16:11:16.000,12423
812,2023-02-28 16:09:10.000,2023-02-28 16:11:19.000,2023-02-28 16:11:19.000,1330
813,2023-02-28 19:22:34.000,2023-03-01 08:29:16.000,2023-03-01 08:29:16.000,2338
814,2023-02-28 23:34:19.000,2023-03-01 08:29:20.000,2023-03-01 08:29:20.000,2334
815,2023-03-01 09:39:23.000,2023-03-01 12:37:18.000,2023-03-01 12:37:18.000,5613
816,2023-03-01 22:33:14.000,2023-03-02 08:32:57.000,2023-03-02 08:32:57.000,2338
817,2023-03-02 06:23:12.000,2023-03-02 08:33:03.000,2023-03-02 08:33:03.000,10727
818,2023-03-02 15:54:25.000,2023-03-02 16:36:34.000,2023-03-02 16:36:34.000,5515
819,2023-03-02 16:15:21.000,2023-03-02 16:36:42.000,2023-03-02 16:36:42.000,2851
820,2023-03-02 16:18:04.000,2023-03-02 16:36:45.000,2023-03-02 16:36:45.000,3294
821,2023-03-03 10:17:48.000,2023-03-03 10:21:50.000,2023-03-03 10:21:50.000,2305
822,2023-03-04 00:43:55.000,2023-03-04 12:29:18.000,2023-03-04 12:29:18.000,2445
823,2023-03-04 08:02:29.000,2023-03-04 12:29:22.000,2023-03-04 12:29:22.000,2659
824,2023-03-04 08:02:48.000,2023-03-04 12:29:26.000,2023-03-04 12:29:26.000,2659
825,2023-03-04 08:03:08.000,2023-03-04 12:29:30.000,2023-03-04 12:29:30.000,2659
826,2023-03-06 11:31:54.000,2023-03-06 12:00:52.000,2023-03-06 12:00:52.000,3602
827,2023-03-07 10:59:32.000,2023-03-07 11:11:58.000,2023-03-07 11:11:58.000,2304
828,2023-03-07 11:44:30.000,2023-03-07 11:49:18.000,2023-03-07 11:49:18.000,2305
830,2023-03-08 08:02:05.000,2023-03-08 08:29:59.000,2023-03-08 08:29:58.000,2419
831,2023-03-08 08:13:14.000,2023-03-08 08:30:02.000,2023-03-08 08:30:02.000,12916
832,2023-03-08 21:49:30.000,2023-03-09 09:05:22.000,2023-03-09 09:05:21.000,2322
833,2023-03-08 22:08:27.000,2023-03-09 09:05:25.000,2023-03-09 09:05:24.000,2327
834,2023-03-09 07:51:07.000,2023-03-09 09:05:27.000,2023-03-09 09:05:27.000,5881
835,2023-03-09 07:53:51.000,2023-03-09 09:05:31.000,2023-03-09 09:05:31.000,3907
836,2023-03-09 07:58:59.000,2023-03-09 09:05:40.000,2023-03-09 09:05:40.000,2933
837,2023-03-09 12:56:17.000,2023-03-09 13:08:28.000,2023-03-09 13:08:28.000,3637
838,2023-03-09 18:52:57.000,2023-03-10 07:55:39.000,2023-03-10 07:55:39.000,3313
839,2023-03-11 01:21:16.000,2023-03-11 08:37:03.000,2023-03-11 08:37:02.000,13178
840,2023-03-11 16:01:37.000,2023-03-11 17:19:48.000,2023-03-11 17:19:48.000,2338
841,2023-03-11 21:22:29.000,2023-03-12 10:14:23.000,2023-03-12 10:14:23.000,12560
842,2023-03-11 23:39:12.000,2023-03-12 10:14:26.000,2023-03-12 10:14:26.000,3324
843,2023-03-13 10:31:41.000,2023-03-13 10:44:20.000,2023-03-13 10:44:20.000,2338
844,2023-03-13 15:03:51.000,2023-03-13 15:15:16.000,2023-03-13 15:15:16.000,2693
845,2023-03-14 00:51:03.000,2023-03-14 09:28:05.000,2023-03-14 09:28:05.000,2023
846,2023-03-14 00:56:01.000,2023-03-14 09:28:09.000,2023-03-14 09:28:09.000,2023
847,2023-03-14 19:10:14.000,2023-03-14 19:10:59.000,2023-03-14 19:10:58.000,13531
848,2023-03-15 21:23:28.000,2023-03-15 22:20:37.000,2023-03-15 22:20:37.000,10728
849,2023-03-15 21:58:37.000,2023-03-15 22:20:44.000,2023-03-15 22:20:44.000,4273
850,2023-03-16 11:20:22.000,2023-03-16 11:33:38.000,2023-03-16 11:33:38.000,2850
851,2023-03-16 13:45:36.000,2023-03-16 17:24:14.000,2023-03-16 17:24:14.000,2093
852,2023-03-16 22:06:51.000,2023-03-17 07:46:37.000,2023-03-17 07:46:37.000,2851
853,2023-03-17 12:23:39.000,2023-03-17 15:35:18.000,2023-03-17 15:35:18.000,13163
854,2023-03-17 14:13:47.000,2023-03-17 15:35:10.000,2023-03-17 15:35:10.000,4486
855,2023-03-18 10:26:26.000,2023-03-18 12:42:54.000,2023-03-18 12:42:54.000,2321
856,2023-03-19 23:02:35.000,2023-03-20 09:06:25.000,2023-03-20 09:06:25.000,10859
857,2023-03-19 23:23:40.000,2023-03-20 09:06:30.000,2023-03-20 09:06:30.000,10747
858,2023-03-20 01:20:53.000,2023-03-20 09:06:33.000,2023-03-20 09:06:33.000,3404
859,2023-03-20 12:55:32.000,2023-03-20 16:07:12.000,2023-03-20 16:07:11.000,2338
861,2023-03-20 16:41:29.000,2023-03-28 09:12:46.000,2023-03-28 09:12:46.000,2933
862,2023-03-21 09:45:04.000,2023-03-28 09:12:49.000,2023-03-28 09:12:49.000,2338
863,2023-03-21 11:09:06.000,2023-03-28 09:12:54.000,2023-03-28 09:12:54.000,2338
864,2023-03-21 13:16:36.000,2023-03-28 09:13:01.000,2023-03-28 09:13:01.000,3390
865,2023-03-22 11:12:12.000,2023-03-28 09:13:07.000,2023-03-28 09:13:07.000,5415
866,2023-03-22 15:05:37.000,2023-03-28 09:13:10.000,2023-03-28 09:13:10.000,10728
867,2023-03-22 15:39:35.000,2023-03-28 09:13:16.000,2023-03-28 09:13:16.000,350
868,2023-03-22 16:13:18.000,2023-03-28 09:13:21.000,2023-03-28 09:13:21.000,2341
