COD_SETOR,COD_GRANDE,NOME_GRAND,COD_UF,NOME_DA_UF,COD_MESO,NOME_DA_ME,COD_MICRO,NOME_DA_MI,COD_RM,NOME_DA_RM,COD_MUNICI,NOME_DO_MU,COD_DISTRI,NOME_DO_DI,COD_SUBDIS,NOME_DO_SU,COD_BAIRRO,NOME_DO_BA,SITUACAO_S,V001,V002,V003
355030843000134,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,189,623,33
355030843000135,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,177,690,39
355030843000136,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,267,856,321
355030843000137,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,280,913,326
355030843000138,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,183,705,385
355030843000139,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,214,707,33
355030843000140,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,346,1213,351
355030843000141,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,183,617,337
355030843000142,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,247,851,345
355030843000143,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,357,1192,334
355030843000144,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,539,1715,318
355030843000145,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,295,913,309
355030843000146,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,315,1053,334
355030843000147,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,238,786,33
355030843000148,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,91,287,315
355030843000149,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,188,589,313
355030843000150,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,310,1036,334
355030843000151,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,41,160,39
355030843000152,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,210,661,315
355030843000153,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,283,953,337
355030843000154,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,362,1137,314
355030843000155,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,298,878,295
355030843000156,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,298,994,334
355030843000157,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,471,1406,299
355030843000158,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,289,973,337
355030843000159,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,189,613,324
355030843000160,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,329,1013,308
355030843000161,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,137,445,325
355030843000162,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,366,1245,34
355030843000163,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,373,1253,336
355030843000164,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,186,661,355
355030843000165,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,184,636,346
355030843000166,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,92,306,333
355030843000167,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,353,1190,337
355030843000168,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,306,1129,369
355030843000169,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,119,392,329
355030843000170,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,331,1034,312
355030843000171,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,331,1057,319
355030843000172,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,201,667,332
355030843000173,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,216,657,304
355030843000174,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,328,1039,317
355030843000175,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,161,512,318
355030843000176,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,176,599,34
355030843000177,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,135,514,381
355030843000178,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,106,436,411
355030843000179,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,294,982,334
355030843000180,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,248,783,316
355030843000181,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,183,600,328
355030843000182,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,317,1054,332
355030843000183,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,378,1222,323
355030843000184,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,308,1116,362
355030843000185,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,378,1247,33
355030843000186,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,203,725,357
355030843000187,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,181,543,3
355030843000188,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,185,596,322
355030843000189,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,145,457,315
355030843000190,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,201,660,328
355030843000191,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,239,733,307
355030843000192,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,173,503,291
355030843000193,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,176,578,328
355030843000194,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,236,869,368
355030843000195,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,267,774,29
355030843000196,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,293,897,306
355030843000197,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,235,780,332
355030843000198,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,266,861,324
355030843000199,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,75,255,34
355030843000200,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,341,1235,362
355030843000201,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,214,664,31
355030843000202,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,140,448,32
355030843000203,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,304,1037,341
355030843000204,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,91,337,37
355030843000205,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,217,661,305
355030843000206,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,162,547,338
355030843000207,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,280,994,355
355030843000208,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,240,763,318
355030843000209,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,187,565,302
355030843000210,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,276,904,328
355030843000211,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,176,592,336
355030843000212,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,226,809,358
355030843000213,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,292,957,328
355030843000214,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,313,1142,365
355030843000215,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,317,1119,353
355030843000216,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,540,1720,319
355030843000217,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,147,525,357
355030843000218,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,264,991,375
355030843000219,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,173,587,339
355030843000220,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,379,1161,306
355030843000221,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,341,1047,307
355030843000222,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,260,832,32
355030843000223,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,427,1537,36
355030843000224,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,358,1199,335
355030843000225,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,103,344,334
355030843000226,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,518,2195,424
355030843000227,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,277,918,331
355030843000228,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,194,615,317
355030843000229,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,222,768,346
355030843000230,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,95,343,361
355030843000231,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,155,578,373
355030843000232,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,241,856,355
355030843000233,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),1,256,907,354
355030843000234,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),8,80,291,364
355030843000235,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030843,JARDIM ÂNGELA,35503084300,JARDIM ÂNGELA,3550308000,SÃO PAULO (todos os setores),2,59,228,386
